Current Time (ns), Interval (ns)
1780070287952564112, 1000941
1780070287953564090, 999978
1780070287954563898, 999808
1780070287955562995, 999097
1780070287956562593, 999598
1780070287957562742, 1000149
1780070287958563772, 1001030
1780070287959563581, 999809
1780070287960563669, 1000088
1780070287961564670, 1001001
1780070287962564318, 999648
1780070287963563405, 999087
1780070287964563975, 1000570
1780070287965563903, 999928
1780070287966563761, 999858
1780070287967563750, 999989
1780070287968564229, 1000479
1780070287969564398, 1000169
1780070287970563535, 999137
1780070287971564065, 1000530
1780070287972563422, 999357
1780070287973561677, 998255
1780070287974563980, 1002303
1780070287975563528, 999548
1780070287976564809, 1001281
1780070287977563085, 998276
1780070287978563303, 1000218
1780070287979563512, 1000209
1780070287980564102, 1000590
1780070287981563700, 999598
1780070287982563448, 999748
1780070287983565410, 1001962
1780070287984566230, 1000820
1780070287985566159, 999929
1780070287986565506, 999347
1780070287987565715, 1000209
1780070287988566355, 1000640
1780070287989566013, 999658
1780070287990565761, 999748
1780070287991566180, 1000419
1780070287992566369, 1000189
1780070287993565847, 999478
1780070287994565856, 1000009
1780070287995565764, 999908
1780070287996565662, 999898
1780070287997564909, 999247
1780070287998565409, 1000500
1780070287999564947, 999538
1780070288000565156, 1000209
1780070288001565715, 1000559
1780070288002565313, 999598
1780070288003565662, 1000349
1780070288004565000, 999338
1780070288005564898, 999898
1780070288006565999, 1001101
1780070288007565446, 999447
1780070288008564797, 999351
1780070288009563343, 998546
1780070288010563031, 999688
1780070288011563700, 1000669
1780070288012563298, 999598
1780070288013575216, 1011918
1780070288014564665, 989449
1780070288015568842, 1004177
1780070288016567237, 998395
1780070288017566604, 999367
1780070288018567034, 1000430
1780070288019566772, 999738
1780070288020566039, 999267
1780070288021566539, 1000500
1780070288022566197, 999658
1780070288023567037, 1000840
1780070288024567096, 1000059
1780070288025578826, 1011730
1780070288026568766, 989940
1780070288027566350, 997584
1780070288028567831, 1001481
1780070288029570675, 1002844
1780070288030568530, 997855
1780070288031567977, 999447
1780070288032562365, 994388
1780070288033565931, 1003566
1780070288034565548, 999617
1780070288035562020, 996472
1780070288036562460, 1000440
1780070288037570073, 1007613
1780070288038563679, 993606
1780070288039565271, 1001592
1780070288040566512, 1001241
1780070288041565058, 998546
1780070288042563604, 998546
1780070288043565255, 1001651
1780070288044564693, 999438
1780070288045565963, 1001270
1780070288046566403, 1000440
1780070288047565460, 999057
1780070288048566270, 1000810
1780070288049566188, 999918
1780070288050566017, 999829
1780070288051565484, 999467
1780070288052564060, 998576
1780070288053565091, 1001031
1780070288054565029, 999938
1780070288055565158, 1000129
1780070288056565297, 1000139
1780070288057565235, 999938
1780070288058565675, 1000440
1780070288059565393, 999718
1780070288060564580, 999187
1780070288061565480, 1000900
1780070288062565368, 999888
1780070288063564295, 998927
1780070288064565005, 1000710
1780070288065565595, 1000590
1780070288066565283, 999688
1780070288067565462, 1000179
1780070288068565751, 1000289
1780070288069565499, 999748
1780070288070565197, 999698
1780070288071565786, 1000589
1780070288072566306, 1000520
1780070288073565373, 999067
1780070288074563227, 997854
1780070288075565631, 1002404
1780070288076565809, 1000178
1780070288077592217, 1026408
1780070288078570108, 977891
1780070288079562141, 992033
1780070288080564334, 1002193
1780070288081564272, 999938
1780070288082562758, 998486
1780070288083563859, 1001101
1780070288084564348, 1000489
1780070288085562924, 998576
1780070288086561260, 998336
1780070288087563863, 1002603
1780070288088558812, 994949
1780070288089561876, 1003064
1780070288090566153, 1004277
1780070288091560441, 994288
1780070288092563455, 1003014
1780070288093563514, 1000059
1780070288094563593, 1000079
1780070288095563651, 1000058
1780070288096563530, 999879
1780070288097565271, 1001741
1780070288098563808, 998537
1780070288099563686, 999878
1780070288100568343, 1004657
1780070288101564615, 996272
1780070288102564223, 999608
1780070288103563900, 999677
1780070288104568127, 1004227
1780070288106785531, 2217404
1780070288106953785, 168254
1780070288107568684, 614899
1780070288108566158, 997474
1780070288109565826, 999668
1780070288110566566, 1000740
1780070288111561415, 994849
1780070288112564539, 1003124
1780070288113563896, 999357
1780070288114563464, 999568
1780070288115563333, 999869
1780070288116563291, 999958
1780070288117563190, 999899
1780070288118563318, 1000128
1780070288119563878, 1000560
1780070288120563556, 999678
1780070288121563524, 999968
1780070288122563483, 999959
1780070288123563291, 999808
1780070288124563270, 999979
1780070288125563318, 1000048
1780070288126564058, 1000740
1780070288127563536, 999478
1780070288128562753, 999217
1780070288129563102, 1000349
1780070288130563281, 1000179
1780070288131563350, 1000069
1780070288132563419, 1000069
1780070288133563097, 999678
1780070288134563626, 1000529
1780070288135570074, 1006448
1780070288136561787, 991713
1780070288137565443, 1003656
1780070288138564920, 999477
1780070288139565630, 1000710
1780070288140564577, 998947
1780070288141565226, 1000649
1780070288142565375, 1000149
1780070288143565073, 999698
1780070288144564230, 999157
1780070288145564599, 1000369
1780070288146565179, 1000580
1780070288147564997, 999818
1780070288148564725, 999728
1780070288149564975, 1000250
1780070288150565154, 1000179
1780070288151564902, 999748
1780070288152564159, 999257
1780070288153565430, 1001271
1780070288154565008, 999578
1780070288155565507, 1000499
1780070288156561438, 995931
1780070288157565765, 1004327
1780070288158567126, 1001361
1780070288159565982, 998856
1780070288160566242, 1000260
1780070288161565719, 999477
1780070288162561460, 995741
1780070288163597075, 1035615
1780070288164565084, 968009
1780070288165565272, 1000188
1780070288166567636, 1002364
1780070288167564047, 996411
1780070288168567332, 1003285
1780070288169569588, 1002256
1780070288170562493, 992905
1780070288171563263, 1000770
1780070288172563412, 1000149
1780070288173563320, 999908
1780070288174563760, 1000440
1780070288175564680, 1000920
1780070288176563837, 999157
1780070288177564627, 1000790
1780070288178565067, 1000440
1780070288179563893, 998826
1780070288180563962, 1000069
1780070288181563209, 999247
1780070288182561444, 998235
1780070288183563807, 1002363
1780070288184564838, 1001031
1780070288185564105, 999267
1780070288186563923, 999818
1780070288187564974, 1001051
1780070288188564251, 999277
1780070288189563769, 999518
1780070288190563887, 1000118
1780070288191563626, 999739
1780070288192564586, 1000960
1780070288193564695, 1000109
1780070288194563932, 999237
1780070288195563490, 999558
1780070288196564099, 1000609
1780070288197564198, 1000099
1780070288198563986, 999788
1780070288199564135, 1000149
1780070288200564064, 999929
1780070288201563261, 999197
1780070288202563219, 999958
1780070288203564410, 1001191
1780070288204563237, 998827
1780070288205569667, 1006430
1780070288206612095, 1042428
1780070288207582468, 970373
1780070288208566006, 983538
1780070288209582232, 1016226
1780070288210571971, 989739
1780070288211569656, 997685
1780070288212567560, 997904
1780070288213567960, 1000400
1780070288214566425, 998465
1780070288215566464, 1000039
1780070288216561644, 995180
1780070288217565429, 1003785
1780070288218575920, 1010491
1780070288219565109, 989189
1780070288220563725, 998616
1780070288221563773, 1000048
1780070288222563762, 999989
1780070288223575042, 1011280
1780070288224571163, 996121
1780070288225564760, 993597
1780070288226563997, 999237
1780070288227564136, 1000139
1780070288228563974, 999838
1780070288229564534, 1000560
1780070288230565193, 1000659
1780070288231563799, 998606
1780070288232564259, 1000460
1780070288233564067, 999808
1780070288234564076, 1000009
1780070288235562170, 998094
1780070288236564193, 1002023
1780070288237566376, 1002183
1780070288238566454, 1000078
1780070288239566183, 999729
1780070288240567043, 1000860
1780070288241566751, 999708
1780070288242566759, 1000008
1780070288243567299, 1000540
1780070288244566716, 999417
1780070288245566685, 999969
1780070288246566513, 999828
1780070288247567013, 1000500
1780070288248566009, 998996
1780070288249566318, 1000309
1780070288250566668, 1000350
1780070288251566075, 999407
1780070288252566214, 1000139
1780070288253566383, 1000169
1780070288254566121, 999738
1780070288255566020, 999899
1780070288256563784, 997764
1780070288257564303, 1000519
1780070288258563030, 998727
1780070288259564691, 1001661
1780070288260563327, 998636
1780070288261563967, 1000640
1780070288262563615, 999648
1780070288263564155, 1000540
1780070288264564514, 1000359
1780070288265563801, 999287
1780070288266563860, 1000059
1780070288267563929, 1000069
1780070288268564117, 1000188
1780070288269564266, 1000149
1780070288270564014, 999748
1780070288271563963, 999949
1780070288272564012, 1000049
1780070288273563970, 999958
1780070288274563909, 999939
1780070288275563787, 999878
1780070288276564217, 1000430
1780070288277564155, 999938
1780070288278563903, 999748
1780070288279563521, 999618
1780070288280563339, 999818
1780070288281563558, 1000219
1780070288282609462, 1045904
1780070288283563184, 953722
1780070288284563914, 1000730
1780070288285564334, 1000420
1780070288286564112, 999778
1780070288287563880, 999768
1780070288288563899, 1000019
1780070288289564118, 1000219
1780070288290563976, 999858
1780070288291566610, 1002634
1780070288292563813, 997203
1780070288293564212, 1000399
1780070288294564151, 999939
1780070288295563979, 999828
1780070288296564118, 1000139
1780070288297563826, 999708
1780070288298563915, 1000089
1780070288299564214, 1000299
1780070288300563361, 999147
1780070288301563570, 1000209
1780070288302562116, 998546
1780070288303564258, 1002142
1780070288304564377, 1000119
1780070288305595935, 1031558
1780070288306563262, 967327
1780070288307567088, 1003826
1780070288308566686, 999598
1780070288309566424, 999738
1780070288310566152, 999728
1780070288311566371, 1000219
1780070288312571038, 1004667
1780070288313564665, 993627
1780070288314564644, 999979
1780070288315564332, 999688
1780070288316564110, 999778
1780070288317564529, 1000419
1780070288318564467, 999938
1780070288319564155, 999688
1780070288320564755, 1000600
1780070288321564032, 999277
1780070288322563460, 999428
1780070288323563368, 999908
1780070288324563437, 1000069
1780070288325563496, 1000059
1780070288326561441, 997945
1780070288327563663, 1002222
1780070288328564012, 1000349
1780070288329564232, 1000220
1780070288330563278, 999046
1780070288331564048, 1000770
1780070288332563396, 999348
1780070288333561911, 998515
1780070288334562792, 1000881
1780070288335564664, 1001872
1780070288336566296, 1001632
1780070288337564651, 998355
1780070288338564189, 999538
1780070288339564007, 999818
1780070288340564316, 1000309
1780070288341564224, 999908
1780070288342566648, 1002424
1780070288343566766, 1000118
1780070288344566084, 999318
1780070288345565571, 999487
1780070288346565420, 999849
1780070288347565669, 1000249
1780070288348565617, 999948
1780070288349565976, 1000359
1780070288350565835, 999859
1780070288351565483, 999648
1780070288352565621, 1000138
1780070288353565670, 1000049
1780070288354565589, 999919
1780070288355565246, 999657
1780070288356565856, 1000610
1780070288357565504, 999648
1780070288358567927, 1002423
1780070288359602160, 1034233
1780070288360581991, 979831
1780070288361570238, 988247
1780070288362566128, 995890
1780070288363566257, 1000129
1780070288364566356, 1000099
1780070288365565493, 999137
1780070288366565662, 1000169
1780070288367566211, 1000549
1780070288368565859, 999648
1780070288369565948, 1000089
1780070288370566017, 1000069
1780070288371566156, 1000139
1780070288372566455, 1000299
1780070288373566123, 999668
1780070288374566182, 1000059
1780070288375565899, 999717
1780070288376562592, 996693
1780070288377563542, 1000950
1780070288378563751, 1000209
1780070288379563489, 999738
1780070288380564019, 1000530
1780070288381564018, 999999
1780070288382572920, 1008902
1780070288383563771, 990851
1780070288384563930, 1000159
1780070288385565432, 1001502
1780070288386561733, 996301
1780070288387564467, 1002734
1780070288388564355, 999888
1780070288389564184, 999829
1780070288390564954, 1000770
1780070288391564431, 999477
1780070288392566123, 1001692
1780070288393565821, 999698
1780070288394565639, 999818
1780070288395565077, 999438
1780070288396564614, 999537
1780070288397564794, 1000180
1780070288398565533, 1000739
1780070288399564199, 998666
1780070288400572166, 1007967
1780070288401571000, 998834
1780070288402569024, 998024
1780070288403574145, 1005121
1780070288404567151, 993006
1780070288405566488, 999337
1780070288406562910, 996422
1780070288407564542, 1001632
1780070288408564119, 999577
1780070288409567134, 1003015
1780070288410563035, 995901
1780070288411563183, 1000148
1780070288412564094, 1000911
1780070288413564082, 999988
1780070288414563380, 999298
1780070288415563809, 1000429
1780070288416564449, 1000640
1780070288417563696, 999247
1780070288418564456, 1000760
1780070288419563343, 998887
1780070288420563942, 1000599
1780070288421563881, 999939
1780070288422564591, 1000710
1780070288423564128, 999537
1780070288424564578, 1000450
1780070288425563544, 998966
1780070288426563683, 1000139
1780070288427563391, 999708
1780070288428561707, 998316
1780070288429563979, 1002272
1780070288430563057, 999078
1780070288431564127, 1001070
1780070288432562863, 998736
1780070288433563223, 1000360
1780070288434564503, 1001280
1780070288435564843, 1000340
1780070288436576490, 1011647
1780070288437617408, 1040918
1780070288438575749, 958341
1780070288440573652, 1997903
1780070288441571737, 998085
1780070288442569832, 998095
1780070288443581282, 1011450
1780070288444581571, 1000289
1780070288445580007, 998436
1780070288446582550, 1002543
1780070288447580465, 997915
1780070288448569463, 988998
1780070288449566716, 997253
1780070288450565723, 999007
1780070288451565611, 999888
1780070288452565770, 1000159
1780070288453565548, 999778
1780070288454565607, 1000059
1780070288455566006, 1000399
1780070288456566195, 1000189
1780070288457565743, 999548
1780070288458566022, 1000279
1780070288459566492, 1000470
1780070288460566160, 999668
1780070288461565788, 999628
1780070288462565736, 999948
1780070288463566736, 1001000
1780070288464563830, 997094
1780070288465564209, 1000379
1780070288466564128, 999919
1780070288467563896, 999768
1780070288468563433, 999537
1780070288469561939, 998506
1780070288470563330, 1001391
1780070288471564120, 1000790
1780070288472571943, 1007823
1780070288473563607, 991664
1780070288474563555, 999948
1780070288475562822, 999267
1780070288476563983, 1001161
1780070288477564362, 1000379
1780070288478563960, 999598
1780070288479564039, 1000079
1780070288480563807, 999768
1780070288481563295, 999488
1780070288482561660, 998365
1780070288483565746, 1004086
1780070288484563851, 998105
1780070288485564100, 1000249
1780070288486563899, 999799
1780070288487572714, 1008815
1780070288488563565, 990851
1780070288489560618, 997053
1780070288490564094, 1003476
1780070288491567138, 1003044
1780070288492563930, 996792
1780070288493564009, 1000079
1780070288494564709, 1000700
1780070288495563986, 999277
1780070288496568022, 1004036
1780070288497566158, 998136
1780070288498565725, 999567
1780070288499566305, 1000580
1780070288500565652, 999347
1780070288501566452, 1000800
1780070288502566060, 999608
1780070288503566750, 1000690
1780070288504563332, 996582
1780070288505566447, 1003115
1780070288506566165, 999718
1780070288507566284, 1000119
1780070288508566573, 1000289
1780070288509566141, 999568
1780070288510566229, 1000088
1780070288511566338, 1000109
1780070288512566487, 1000149
1780070288513566496, 1000009
1780070288514565953, 999457
1780070288515566543, 1000590
1780070288516566141, 999598
1780070288517565368, 999227
1780070288518565497, 1000129
1780070288519565415, 999918
1780070288520560865, 995450
1780070288521564020, 1003155
1780070288522562996, 998976
1780070288523562354, 999358
1780070288524564005, 1001651
1780070288525566188, 1002183
1780070288526564674, 998486
1780070288527563751, 999077
1780070288528561275, 997524
1780070288529563697, 1002422
1780070288530566311, 1002614
1780070288531564276, 997965
1780070288532563814, 999538
1780070288533564093, 1000279
1780070288534563691, 999598
1780070288535563869, 1000178
1780070288536562355, 998486
1780070288537560931, 998576
1780070288538563725, 1002794
1780070288539563393, 999668
1780070288540563462, 1000069
1780070288541563370, 999908
1780070288542565713, 1002343
1780070288543563858, 998145
1780070288544563416, 999558
1780070288545564516, 1001100
1780070288546563694, 999178
1780070288547563862, 1000168
1780070288548563631, 999769
1780070288549563729, 1000098
1780070288550563988, 1000259
1780070288551563556, 999568
1780070288552564436, 1000880
1780070288553563603, 999167
1780070288554563863, 1000260
1780070288555564242, 1000379
1780070288556563679, 999437
1780070288557564009, 1000330
1780070288558564147, 1000138
1780070288559563414, 999267
1780070288560563323, 999909
1780070288561563382, 1000059
1780070288562563340, 999958
1780070288563563860, 1000520
1780070288564563798, 999938
1780070288565563817, 1000019
1780070288566563946, 1000129
1780070288567563283, 999337
1780070288568563332, 1000049
1780070288569568830, 1005498
1780070288570566615, 997785
1780070288571564059, 997444
1780070288572564438, 1000379
1780070288573564336, 999898
1780070288574563814, 999478
1780070288575563642, 999828
1780070288576570160, 1006518
1780070288577569210, 999050
1780070288578592582, 1023372
1780070288579563597, 971015
1780070288580572572, 1008975
1780070288581608718, 1036146
1780070288582575852, 967134
1780070288583566423, 990571
1780070288584568789, 1002366
1780070288585567653, 998864
1780070288586795197, 1227544
1780070288587574974, 779777
1780070288591226367, 3651393
1780070288591618419, 392052
1780070288591747771, 129352
1780070288592196209, 448438
1780070288592651189, 454980
1780070288593597257, 946068
1780070288594574746, 977489
1780070288595576167, 1001421
1780070288599572655, 3996488
1780070288600590176, 1017521
1780070288601574836, 984660
1780070288602950838, 1376002
1780070288603863253, 912415
1780070288604568961, 705708
1780070288605585501, 1016540
1780070288606569870, 984369
1780070288607574227, 1004357
1780070288608694300, 1120073
1780070288609570487, 876187
1780070288612795744, 3225257
1780070288612952387, 156643
1780070288613103028, 150641
1780070288613568498, 465470
1780070288614569686, 1001188
1780070288615570646, 1000960
1780070288616571146, 1000500
1780070288617575746, 1004600
1780070288618601352, 1025606
1780070288619600168, 998816
1780070288620572893, 972725
1780070288621577069, 1004176
1780070288622576039, 998970
1780070288623565759, 989720
1780070288624578899, 1013140
1780070288625571954, 993055
1780070288626580071, 1008117
1780070288627786646, 1206575
1780070288628752891, 966245
1780070288629797122, 1044231
1780070288630573282, 776160
1780070288631574303, 1001021
1780070288633145589, 1571286
1780070288633701318, 555729
1780070288634793839, 1092521
1780070288635900497, 1106658
1780070288636576971, 676474
1780070288637572481, 995510
1780070288638573682, 1001201
1780070288639646507, 1072825
1780070288640577306, 930799
1780070288641654258, 1076952
1780070288642571152, 916894
1780070288643798655, 1227503
1780070288644572612, 773957
1780070288645794144, 1221532
1780070288646847392, 1053248
1780070288647565814, 718422
1780070288648563316, 997502
1780070288649561901, 998585
1780070288650562862, 1000961
1780070288651560967, 998105
1780070288652561176, 1000209
1780070288653561034, 999858
1780070288654566653, 1005619
1780070288655567704, 1001051
1780070288656565478, 997774
1780070288657567190, 1001712
1780070288658566808, 999618
1780070288659566696, 999888
1780070288660566274, 999578
1780070288661566403, 1000129
1780070288662567003, 1000600
1780070288663568193, 1001190
1780070288664568072, 999879
1780070288665567700, 999628
1780070288666567568, 999868
1780070288667568158, 1000590
1780070288668565001, 996843
1780070288669566612, 1001611
1780070288670566611, 999999
1780070288671567651, 1001040
1780070288672567590, 999939
1780070288673566947, 999357
1780070288674566585, 999638
1780070288675567365, 1000780
1780070288676567223, 999858
1780070288677566881, 999658
1780070288678566730, 999849
1780070288679568091, 1001361
1780070288680567969, 999878
1780070288681568158, 1000189
1780070288682568537, 1000379
1780070288683567815, 999278
1780070288684568574, 1000759
1780070288685568313, 999739
1780070288686565917, 997604
1780070288687567578, 1001661
1780070288688566796, 999218
1780070288689566413, 999617
1780070288690566702, 1000289
1780070288691566922, 1000220
1780070288692567060, 1000138
1780070288693578841, 1011781
1780070288694568310, 989469
1780070288695568449, 1000139
1780070288696820648, 1252199
1780070288697564999, 744351
1780070288698565659, 1000660
1780070288699565297, 999638
1780070288700566238, 1000941
1780070288701566066, 999828
1780070288702565834, 999768
1780070288703564600, 998766
1780070288704564859, 1000259
1780070288705564537, 999678
1780070288706564927, 1000390
1780070288707564284, 999357
1780070288708565265, 1000981
1780070288709564652, 999387
1780070288710565222, 1000570
1780070288711564990, 999768
1780070288712564938, 999948
1780070288713565828, 1000890
1780070288714566118, 1000290
1780070288715565204, 999086
1780070288716565483, 1000279
1780070288717565502, 1000019
1780070288718566172, 1000670
1780070288719562193, 996021
1780070288720565428, 1003235
1780070288721564164, 998736
1780070288722565084, 1000920
1780070288723564953, 999869
1780070288724564621, 999668
1780070288725564369, 999748
1780070288726565520, 1001151
1780070288727565859, 1000339
1780070288728563934, 998075
1780070288729564824, 1000890
1780070288730565704, 1000880
1780070288731565542, 999838
1780070288732565892, 1000350
1780070288733563155, 997263
1780070288734564757, 1001602
1780070288735564956, 1000199
1780070288736563822, 998866
1780070288737564522, 1000700
1780070288738579889, 1015367
1780070288739565471, 985582
1780070288740564778, 999307
1780070288741565097, 1000319
1780070288742565647, 1000550
1780070288743564754, 999107
1780070288744565364, 1000610
1780070288745565011, 999647
1780070288746564830, 999819
1780070288747560540, 995710
1780070288748565438, 1004898
1780070288749566038, 1000600
1780070288750565034, 998996
1780070288751565835, 1000801
1780070288752565352, 999517
1780070288753565471, 1000119
1780070288754565600, 1000129
1780070288755564917, 999317
1780070288756564826, 999909
1780070288757566147, 1001321
1780070288758566276, 1000129
1780070288759564341, 998065
1780070288760564339, 999998
1780070288761565119, 1000780
1780070288762565438, 1000319
1780070288763564886, 999448
1780070288764564664, 999778
1780070288765565033, 1000369
1780070288766564661, 999628
1780070288767564800, 1000139
1780070288768564728, 999928
1780070288769564136, 999408
1780070288770565146, 1001010
1780070288771564614, 999468
1780070288772563350, 998736
1780070288773565312, 1001962
1780070288774564349, 999037
1780070288775564518, 1000169
1780070288776564647, 1000129
1780070288777572320, 1007673
1780070288778564704, 992384
1780070288779564603, 999899
1780070288780564842, 1000239
1780070288781564670, 999828
1780070288782565300, 1000630
1780070288783564727, 999427
1780070288784565868, 1001141
1780070288785564855, 998987
1780070288786565324, 1000469
1780070288787578250, 1012926
1780070288788567558, 989308
1780070288789568078, 1000520
1780070288790567055, 998977
1780070288791567394, 1000339
1780070288792567393, 999999
1780070288793567341, 999948
1780070288794566959, 999618
1780070288795567118, 1000159
1780070288796567327, 1000209
1780070288797566804, 999477
1780070288798567474, 1000670
1780070288799566451, 998977
1780070288800566930, 1000479
1780070288801568933, 1002003
1780070288802568530, 999597
1780070288803567828, 999298
1780070288804567596, 999768
1780070288805568266, 1000670
1780070288806567483, 999217
1780070288807567702, 1000219
1780070288808567841, 1000139
1780070288809567769, 999928
1780070288810568309, 1000540
1780070288811568217, 999908
1780070288812567394, 999177
1780070288813567733, 1000339
1780070288814568263, 1000530
1780070288815568261, 999998
1780070288816564273, 996012
1780070288817567918, 1003645
1780070288818567937, 1000019
1780070288819567474, 999537
1780070288820568986, 1001512
1780070288821568834, 999848
1780070288822567580, 998746
1780070288823566106, 998526
1780070288824565674, 999568
1780070288825564600, 998926
1780070288826567294, 1002694
1780070288827566872, 999578
1780070288828561200, 994328
1780070288829566208, 1005008
1780070288830565685, 999477
1780070288831567297, 1001612
1780070288832569079, 1001782
1780070288833753482, 1184403
1780070288834570108, 816626
1780070288835572341, 1002233
1780070288836575626, 1003285
1780070288837567829, 992203
1780070288838563597, 995768
1780070288839562484, 998887
1780070288840561811, 999327
1780070288841561249, 999438
1780070288842563732, 1002483
1780070288843565624, 1001892
1780070288844565522, 999898
1780070288845564469, 998947
1780070288846565089, 1000620
1780070288847562172, 997083
1780070288848565697, 1003525
1780070288849565666, 999969
1780070288850565374, 999708
1780070288851565633, 1000259
1780070288852566523, 1000890
1780070288853565430, 998907
1780070288854565518, 1000088
1780070288855566278, 1000760
1780070288856563782, 997504
1780070288857563661, 999879
1780070288858567136, 1003475
1780070288859568166, 1001030
1780070288860567904, 999738
1780070288861567963, 1000059
1780070288862567872, 999909
1780070288863567820, 999948
1780070288864563861, 996041
1780070288865568288, 1004427
1780070288866565812, 997524
1780070288867567293, 1001481
1780070288868568584, 1001291
1780070288869568022, 999438
1780070288870568551, 1000529
1780070288871567338, 998787
1780070288872565262, 997924
1780070288873567715, 1002453
1780070288874567203, 999488
1780070288875567242, 1000039
1780070288876567371, 1000129
1780070288877567219, 999848
1780070288878567678, 1000459
1780070288879567987, 1000309
1780070288880564239, 996252
1780070288881565320, 1001081
1780070288882565178, 999858
1780070288883561760, 996582
1780070288884566257, 1004497
1780070288885565474, 999217
1780070288886565673, 1000199
1780070288887568257, 1002584
1780070288888564912, 996655
1780070288889566524, 1001612
1780070288890566101, 999577
1780070288891564357, 998256
1780070288892565688, 1001331
1780070288893565987, 1000299
1780070288894565825, 999838
1780070288895566866, 1001041
1780070288896566243, 999377
1780070288897566873, 1000630
1780070288898563705, 996832
1780070288899569655, 1005950
1780070288900565937, 996282
1780070288901565825, 999888
1780070288902565794, 999969
1780070288903565872, 1000078
1780070288904564929, 999057
1780070288905564627, 999698
1780070288906561370, 996743
1780070288907565065, 1003695
1780070288908565074, 1000009
1780070288909565534, 1000460
1780070288910565402, 999868
1780070288911565921, 1000519
1780070288912565479, 999558
1780070288913565798, 1000319
1780070288914565827, 1000029
1780070288915566857, 1001030
1780070288916566375, 999518
1780070288917565893, 999518
1780070288918566152, 1000259
1780070288919564057, 997905
1780070288920565297, 1001240
1780070288921564695, 999398
1780070288922562219, 997524
1780070288923565914, 1003695
1780070288924564871, 998957
1780070288925564739, 999868
1780070288926800265, 1235526
1780070288927579501, 779236
1780070288928582355, 1002854
1780070288929564240, 981885
1780070288930578155, 1013915
1780070288931566792, 988637
1780070288932564867, 998075
1780070288933563903, 999036
1780070288934563862, 999959
1780070288935563660, 999798
1780070288936564040, 1000380
1780070288937563127, 999087
1780070288938563516, 1000389
1780070288939563985, 1000469
1780070288940563583, 999598
1780070288941563832, 1000249
1780070288942563490, 999658
1780070288943562807, 999317
1780070288944564329, 1001522
1780070288945563426, 999097
1780070288946563224, 999798
1780070288947563253, 1000029
1780070288948561067, 997814
1780070288949561637, 1000570
1780070288950563599, 1001962
1780070288951563227, 999628
1780070288952561532, 998305
1780070288953563615, 1002083
1780070288954563764, 1000149
1780070288955563903, 1000139
1780070288956563861, 999958
1780070288957563820, 999959
1780070288958564098, 1000278
1780070288959563676, 999578
1780070288960564006, 1000330
1780070288961565517, 1001511
1780070288962563342, 997825
1780070288963567227, 1003885
1780070288964565663, 998436
1780070288965567114, 1001451
1780070288966567814, 1000700
1780070288967561321, 993507
1780070288968564926, 1003605
1780070288969564744, 999818
1780070288970564452, 999708
1780070288971562978, 998526
1780070288972560041, 997063
1780070288973562063, 1002022
1780070288974561852, 999789
1780070288975564084, 1002232
1780070288976563853, 999769
1780070288977563781, 999928
1780070288978563629, 999848
1780070288979563558, 999929
1780070288980563506, 999948
1780070288981563485, 999979
1780070288982568242, 1004757
1780070288983564093, 995851
1780070288984564112, 1000019
1780070288985564030, 999918
1780070288986564239, 1000209
1780070288987563687, 999448
1780070288988564216, 1000529
1780070288989564365, 1000149
1780070288990563562, 999197
1780070288991564002, 1000440
1780070288992563019, 999017
1780070288993565381, 1002362
1780070288994566452, 1001071
1780070288995566771, 1000319
1780070288996566099, 999328
1780070288997566528, 1000429
1780070288998566867, 1000339
1780070288999566595, 999728
1780070289000566443, 999848
1780070289001565671, 999228
1780070289002566521, 1000850
1780070289003566289, 999768
1780070289004566188, 999899
1780070289005566396, 1000208
1780070289006565854, 999458
1780070289007565893, 1000039
1780070289008565811, 999918
1780070289009565449, 999638
1780070289010566469, 1001020
1780070289011577328, 1010859
1780070289012565956, 988628
1780070289013565844, 999888
1780070289014566414, 1000570
1780070289015565350, 998936
1780070289016565599, 1000249
1780070289017565818, 1000219
1780070289018565667, 999849
1780070289019566046, 1000379
1780070289020565533, 999487
1780070289021566274, 1000741
1780070289022565631, 999357
1780070289023565900, 1000269
1780070289024566219, 1000319
1780070289025565717, 999498
1780070289026569162, 1003445
1780070289027566305, 997143
1780070289028565452, 999147
1780070289029566613, 1001161
1780070289030565990, 999377
1780070289031567251, 1001261
1780070289032563933, 996682
1780070289033564032, 1000099
1780070289034563600, 999568
1780070289035563498, 999898
1780070289036564098, 1000600
1780070289037563235, 999137
1780070289038564136, 1000901
1780070289039564024, 999888
1780070289040564213, 1000189
1780070289041564151, 999938
1780070289042563478, 999327
1780070289043563978, 1000500
1780070289044564347, 1000369
1780070289045563775, 999428
1780070289046563773, 999998
1780070289047564453, 1000680
1780070289048566145, 1001692
1780070289049563559, 997414
1780070289050563327, 999768
1780070289051564207, 1000880
1780070289052563865, 999658
1780070289053563744, 999879
1780070289054563632, 999888
1780070289055563440, 999808
1780070289056562948, 999508
1780070289057562997, 1000049
1780070289058563155, 1000158
1780070289059563835, 1000680
1780070289060563764, 999929
1780070289061563632, 999868
1780070289062563350, 999718
1780070289063563669, 1000319
1780070289064563478, 999809
1780070289065565700, 1002222
1780070289066565719, 1000019
1780070289067565728, 1000009
1780070289068566197, 1000469
1780070289069564322, 998125
1780070289070562908, 998586
1780070289071564509, 1001601
1780070289072563767, 999258
1780070289073563815, 1000048
1780070289074563654, 999839
1780070289075564193, 1000539
